order_id,quantity,unit_price,ORDERLINENUMBER,total_price,order_date,STATUS,QTR_ID,MONTH_ID,YEAR_ID,category,MSRP,product,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,region,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,order_year
10252,0.3516483516483517,0.826449671772429,3,0.2084934051043074,2004-05-26,Shipped,2,5,2004,0,80,82,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1,Perrier,Dominique,Medium,2004
10264,0.4505494505494506,0.7711980306345732,1,0.2523081583480814,2004-06-30,Shipped,2,6,2004,0,80,82,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,1,Yoshido,Juri,Medium,2004
10276,0.46153846153846156,0.6605579868708973,7,0.22987911624942003,2004-08-02,Shipped,3,8,2004,0,80,82,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,1,Barajas,Miguel,Medium,2004
10287,0.3736263736263737,0.837527352297593,16,0.2237147140545282,2004-08-30,Shipped,3,8,2004,0,80,82,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,1,Holz,Michael,Medium,2004
10299,0.28571428571428575,0.7379649890590809,1,0.15475340553075695,2004-09-30,Shipped,3,9,2004,0,80,82,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,1,Karttunen,Matti,Small,2004
10310,0.4725274725274726,0.9591083150984683,14,0.3140551164023537,2004-10-16,Shipped,4,10,2004,0,80,82,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,1,Pfalzheim,Henriette,Medium,2004
10319,0.40659340659340665,0.8042943107221006,2,0.23546928202801776,2004-11-03,Shipped,4,11,2004,0,80,82,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,1,Kuo,Kee,Medium,2004
10331,0.38461538461538464,1.0,2,0.384780308617149,2004-11-17,Shipped,4,11,2004,0,80,82,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1,Hernandez,Rosa,Medium,2004
10343,0.2637362637362638,1.0,1,0.1923853751322545,2004-11-24,Shipped,4,11,2004,0,80,82,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Medium,2004
10355,0.2417582417582418,0.93695295404814,9,0.16093251288355648,2004-12-07,Shipped,4,12,2004,0,80,82,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10363,0.40659340659340665,1.0,9,0.34353307594405275,2005-01-06,Shipped,1,1,2005,0,80,82,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Medium,2005
10378,0.38461538461538464,1.0,2,0.3243987244746031,2005-02-10,Shipped,1,2,2005,0,80,82,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2005
10390,0.2637362637362638,0.7595733041575492,10,0.1463508783023189,2005-03-04,Shipped,1,3,2005,0,80,82,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2005
10103,0.27472527472527475,1.0,3,0.20162094955616156,2003-01-29,Shipped,1,1,2003,5,96,83,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Medium,2003
10114,0.28571428571428575,1.0,7,0.23420831473743575,2003-04-01,Shipped,2,4,2003,5,96,83,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1,Bertrand,Marie,Medium,2003
10126,0.40659340659340665,0.9495350109409191,3,0.2690455690785822,2003-05-28,Shipped,2,5,2003,5,96,83,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,1,Sommer,Mart¡n,Medium,2003
10140,0.21978021978021983,1.0,3,0.17259811465170466,2003-07-24,Shipped,3,7,2003,5,96,83,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Small,2003
10151,0.23076923076923078,1.0,10,0.1901685725776745,2003-09-21,Shipped,3,9,2003,5,96,83,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,1,Koskitalo,Pirkko,Medium,2003
10164,0.19780219780219782,1.0,1,0.15828852549175887,2003-10-21,Resolved,4,10,2003,5,96,83,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,1,Mendel,Roland,Small,2003
10175,0.17582417582417587,1.0,8,0.14371277297368437,2003-11-06,Shipped,4,11,2003,5,96,83,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1,Brown,Ann,Small,2003
10184,0.43956043956043966,1.0,13,0.30331079277712053,2003-11-14,Shipped,4,11,2003,5,96,83,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,1,Roel,Jose Pedro,Medium,2003
10194,0.3406593406593407,0.9626641137855578,3,0.22916959238037538,2003-11-25,Shipped,4,11,2003,5,96,83,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,1,Saveley,Mary,Medium,2003
10207,0.4725274725274726,0.738785557986871,14,0.2560145933987076,2003-12-09,Shipped,4,12,2003,5,96,83,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,1,Franco,Valarie,Medium,2003
10217,0.16483516483516486,1.0,3,0.12960905602444586,2004-02-04,Shipped,1,2,2004,5,96,83,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Small,2004
10229,0.20879120879120883,1.0,8,0.1699085412703933,2004-03-11,Shipped,1,3,2004,5,96,83,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10245,0.3406593406593407,1.0,1,0.2684801557570326,2004-05-04,Shipped,2,5,2004,5,96,83,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,1,Murphy,Leslie,Medium,2004
10259,0.4285714285714286,0.8178336980306347,11,0.2513457057630249,2004-06-15,Shipped,2,6,2004,5,96,83,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Medium,2004
10270,0.28571428571428575,0.8047045951859957,1,0.16623519282505936,2004-07-19,Shipped,3,7,2004,5,96,83,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,2004
10281,0.2527472527472528,0.7651805251641137,8,0.14116510436618196,2004-08-19,Shipped,3,8,2004,5,96,83,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Small,2004
10291,0.21978021978021983,0.7783096280087529,3,0.12472988463068363,2004-09-08,Shipped,3,9,2004,5,96,83,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,1,Larsson,Maria,Small,2004
10305,0.2417582417582418,1.0,12,0.19652781811484288,2004-10-13,Shipped,4,10,2004,5,96,83,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Medium,2004
10313,0.23076923076923078,0.8309628008752736,6,0.13853361635860587,2004-10-22,Shipped,4,10,2004,5,96,83,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Small,2004
10324,0.15384615384615385,0.975109409190372,11,0.10892625142731938,2004-11-05,Shipped,4,11,2004,5,96,83,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,1,Frick,Michael,Small,2004
10335,0.41758241758241765,1.0,1,0.31352499545978246,2004-11-19,Shipped,4,11,2004,5,96,83,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2004
10348,0.39560439560439564,1.0,3,0.43415581732370534,2004-11-01,Shipped,4,11,2004,5,96,83,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,1,Sommer,Mart¡n,Medium,2004
10358,0.38461538461538464,1.0,1,0.29012320716552936,2004-12-10,Shipped,4,12,2004,5,96,83,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2004
10371,0.21978021978021983,1.0,1,0.2618922450144,2005-01-23,Shipped,1,1,2005,5,96,83,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2005
10382,0.21978021978021983,1.0,6,0.1636897299912431,2005-02-17,Shipped,1,2,2005,5,96,83,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2005
10411,0.21978021978021983,1.0,1,0.17812284247761323,2005-05-01,Shipped,2,5,2005,5,96,83,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Small,2005
10425,0.38461538461538464,0.8178336980306347,11,0.22585284401430222,2005-05-31,In Process,2,5,2005,5,96,83,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Medium,2005
10107,0.15384615384615385,0.9028993435448578,8,0.10116192805207391,2003-02-24,Shipped,1,2,2003,1,99,84,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2003
10120,0.17582417582417587,1.0,6,0.14552444842790835,2003-04-29,Shipped,2,4,2003,1,99,84,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2003
10133,0.18681318681318687,1.0,1,0.15880688230800397,2003-06-27,Shipped,2,6,2003,1,99,84,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2003
10145,0.29670329670329676,0.9165754923413567,12,0.1923853751322545,2003-08-25,Shipped,3,8,2003,1,99,84,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Medium,2003
10168,0.2417582417582418,1.0,7,0.20309514163640469,2003-10-28,Shipped,4,10,2003,1,99,84,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,1,Hirano,Juri,Medium,2003
10188,0.41758241758241765,0.9848194748358863,7,0.28447348549740564,2003-11-18,Shipped,4,11,2003,1,99,84,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,1,Oeztan,Veysel,Medium,2003
10210,0.43956043956043966,0.7252461706783369,5,0.23482151982218524,2004-01-12,Shipped,1,1,2004,1,99,84,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,2,Kentary,Mory,Medium,2004
10223,0.16483516483516486,1.0,7,0.14654719216038622,2004-02-20,Shipped,1,2,2004,1,99,84,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Small,2004
10235,0.38461538461538464,1.0,1,0.2717042616282874,2004-04-02,Shipped,2,4,2004,1,99,84,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,1,Lincoln,Elizabeth,Medium,2004
10250,0.27472527472527475,1.0,2,0.2058832395756974,2004-05-11,Shipped,2,5,2004,1,99,84,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,1,Frick,Sue,Medium,2004
10263,0.27472527472527475,0.7252461706783369,8,0.14668983219209053,2004-06-28,Shipped,2,6,2004,1,99,84,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,1,King,Julie,Small,2004
10275,0.18681318681318687,0.7525984682713347,7,0.10306845177480228,2004-07-23,Shipped,3,7,2004,1,99,84,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Small,2004
10285,0.3406593406593407,0.9848194748358863,12,0.23357672820530162,2004-08-27,Shipped,3,8,2004,1,99,84,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Medium,2004
10297,0.21978021978021983,1.0,2,0.17460536870610052,2004-09-16,Shipped,3,9,2004,1,99,84,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,1,Cassidy,Dean,Small,2004
10308,0.19780219780219782,0.7252461706783369,5,0.10556171129804634,2004-10-15,Shipped,4,10,2004,1,99,84,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,1,Frick,Steve,Small,2004
10318,0.4505494505494506,1.0,7,0.35463179387486055,2004-11-02,Shipped,4,11,2004,1,99,84,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Medium,2004
10329,0.4285714285714286,0.5064277899343544,11,0.17600750551259606,2004-11-15,Shipped,4,11,2004,1,99,84,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10340,0.5384615384615385,1.0,2,0.44120767579832465,2004-11-24,Shipped,4,11,2004,1,99,84,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,1,Saavedra,Eduardo,Medium,2004
10353,0.43956043956043966,0.7424781181619255,5,0.23908307458382566,2004-12-04,Shipped,4,12,2004,1,99,84,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,1,Lewis,Dan,Medium,2004
10363,0.4835164835164836,1.0,2,0.44809336598858734,2005-01-06,Shipped,1,1,2005,1,99,84,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Medium,2005
10375,0.3406593406593407,1.0,3,0.43168020398995055,2005-02-03,Shipped,1,2,2005,1,99,84,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,1,Labrune,Janine,Medium,2005
10387,0.41758241758241765,0.9302516411378556,1,0.27156529788606004,2005-03-02,Shipped,1,3,2005,1,99,84,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Medium,2005
10401,0.4725274725274726,1.0,1,0.33163660319675425,2005-04-03,On Hold,2,4,2005,1,99,84,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,1,Brown,William,Medium,2005
10416,0.4285714285714286,1.0,2,0.31487198792412435,2005-05-10,Shipped,2,5,2005,1,99,84,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,1,Moroni,Maurizio,Medium,2005
10108,0.23076923076923078,0.22661378555798695,13,0.05080779108676265,2003-03-03,Shipped,1,3,2003,1,40,85,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,2,Cruz,Arnold,Small,2003
10122,0.27472527472527475,0.24316192560175054,17,0.06634452567410282,2003-05-08,Shipped,2,5,2003,1,40,85,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,1,Lebihan,Laurence,Small,2003
10135,0.29670329670329676,0.18257658643326036,14,0.06216311402305915,2003-07-02,Shipped,3,7,2003,1,40,85,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2003
10145,0.27472527472527475,0.12199124726477018,1,0.046149932319510735,2003-08-25,Shipped,3,8,2003,1,40,85,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,1,Young,Julie,Small,2003
10159,0.3186813186813187,0.11652078774617064,9,0.055649464327860325,2003-10-10,Shipped,4,10,2003,1,40,85,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,1,Brown,Julie,Small,2003
10169,0.21978021978021983,0.17710612691466077,9,0.040692848219977394,2003-11-04,Shipped,4,11,2003,1,40,85,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2003
10180,0.3076923076923077,0.2541028446389497,4,0.07819541243188755,2003-11-11,Shipped,4,11,2003,1,40,85,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,1,Rance,Martine,Small,2003
10190,0.43956043956043966,0.08356126914660833,1,0.07612933774586106,2003-11-19,Shipped,4,11,2003,1,40,85,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2003
10211,0.38461538461538464,0.21006564551422324,9,0.09188591444392077,2004-01-15,Shipped,1,1,2004,1,40,85,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1,Perrier,Dominique,Small,2004
10224,0.40659340659340665,0.1716356673960613,2,0.08921325199420324,2004-02-21,Shipped,1,2,2004,1,40,85,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,1,Rance,Martine,Small,2004
10237,0.21978021978021983,0.18257658643326036,2,0.041457516431175824,2004-04-05,Shipped,2,4,2004,1,40,85,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,1,Frick,Michael,Small,2004
10252,0.3296703296703297,0.2926695842450766,6,0.09234471537063982,2004-05-26,Shipped,2,5,2004,1,40,85,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,1,Perrier,Dominique,Small,2004
10264,0.15384615384615385,0.0780908096280088,4,0.012475120710964974,2004-06-30,Shipped,2,6,2004,1,40,85,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,1,Yoshido,Juri,Small,2004
10276,0.23076923076923078,0.1330689277899344,10,0.03722904827482764,2004-08-02,Shipped,3,8,2004,1,40,85,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,1,Barajas,Miguel,Small,2004
10285,0.3406593406593407,0.19351750547045954,1,0.07617124744589787,2004-08-27,Shipped,3,8,2004,1,40,85,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,2004
10299,0.19780219780219782,0.21006564551422324,4,0.03908851549225149,2004-09-30,Shipped,3,9,2004,1,40,85,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,1,Karttunen,Matti,Small,2004
10310,0.3296703296703297,0.22114332603938724,17,0.07850127971636692,2004-10-16,Shipped,4,10,2004,1,40,85,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,1,Pfalzheim,Henriette,Small,2004
10319,0.2527472527472528,0.15508752735229758,5,0.046045525698366334,2004-11-03,Shipped,4,11,2004,1,40,85,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,1,Kuo,Kee,Small,2004
10331,0.2417582417582418,1.0,3,0.26619497421818195,2004-11-17,Shipped,4,11,2004,1,40,85,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,1,Hernandez,Rosa,Medium,2004
10343,0.2527472527472528,1.0,5,0.23756403177196417,2004-11-24,Shipped,4,11,2004,1,40,85,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Medium,2004
10355,0.3516483516483517,0.17710612691466077,10,0.0758352345877078,2004-12-07,Shipped,4,12,2004,1,40,85,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10364,0.46153846153846156,0.2926695842450766,1,0.13494261679755482,2005-01-06,Shipped,1,1,2005,1,40,85,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,1,Lebihan,Laurence,Small,2005
10378,0.3736263736263737,0.7601203501094091,1,0.20706847530305494,2005-02-10,Shipped,1,2,2005,1,40,85,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Medium,2005
10390,0.38461538461538464,0.24179431072210067,11,0.09887968754480478,2005-03-04,Shipped,1,3,2005,1,40,85,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2005
10403,0.2637362637362638,0.18257658643326036,2,0.053289286483680594,2005-04-08,Shipped,2,4,2005,1,40,85,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,1,Devon,Elizabeth,Small,2005
10104,0.3186813186813187,0.28364332603938724,11,0.0870964445133953,2003-01-31,Shipped,1,1,2003,5,54,86,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2003
10114,0.2417582417582418,0.3945568927789934,2,0.07928359411705455,2003-04-01,Shipped,2,4,2003,5,54,86,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,1,Bertrand,Marie,Small,2003
10127,0.4285714285714286,0.34286105032822756,13,0.13643592558307788,2003-06-03,Shipped,2,6,2003,5,54,86,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2003
10141,0.19780219780219782,0.2613512035010941,7,0.04570583655069934,2003-08-01,Shipped,3,8,2003,5,54,86,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,1,Suominen,Kalle,Small,2003
10151,0.38461538461538464,0.5056072210065645,5,0.15703049923275839,2003-09-21,Shipped,3,9,2003,5,54,86,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,1,Koskitalo,Pirkko,Small,2003
10165,0.46153846153846156,0.2613512035010941,14,0.12686066201150384,2003-10-22,Shipped,4,10,2003,5,54,86,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,2,Natividad,Eric,Small,2003
10175,0.4835164835164836,0.4982221006564551,3,0.1972968978734136,2003-11-06,Shipped,4,11,2003,5,54,86,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,1,Brown,Ann,Medium,2003
10184,0.29670329670329676,0.4908369803063458,8,0.11685306679744453,2003-11-14,Shipped,4,11,2003,5,54,86,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,1,Roel,Jose Pedro,Small,2003
10195,0.28571428571428575,0.22442560175054704,8,0.06640481682152424,2003-11-25,Shipped,4,11,2003,5,54,86,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,1,Frick,Steve,Small,2003
10207,0.23076923076923078,0.45377461706783373,9,0.08378190192100829,2003-12-09,Shipped,4,12,2003,5,54,86,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,1,Franco,Valarie,Small,2003
10219,0.3186813186813187,0.387171772428884,4,0.1065771024515704,2004-02-10,Shipped,1,2,2004,5,54,86,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,1,Taylor,Sue,Small,2004
10229,0.18681318681318687,0.3724015317286652,3,0.056056061944007175,2004-03-11,Shipped,1,3,2004,5,54,86,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10246,0.3186813186813187,0.2984135667396062,7,0.08987571935794339,2004-05-05,Shipped,2,5,2004,5,54,86,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,1,Freyre,Diego,Small,2004
10259,0.3736263736263737,0.23181072210065645,6,0.09345642530845907,2004-06-15,Shipped,2,6,2004,5,54,86,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,0,Victorino,Wendy,Small,2004
10271,0.3186813186813187,0.28364332603938724,7,0.0870964445133953,2004-07-20,Shipped,3,7,2004,5,54,86,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10281,0.27472527472527475,0.387171772428884,3,0.0903455491530932,2004-08-19,Shipped,3,8,2004,5,54,86,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,1,Yu,Kyung,Small,2004
10292,0.4835164835164836,0.2687363238512035,10,0.13560876045077191,2004-09-08,Shipped,3,9,2004,5,54,86,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,1,Yu,Kwai,Small,2004
10305,0.3736263736263737,0.424234135667396,7,0.13483673966061965,2004-10-13,Shipped,4,10,2004,5,54,86,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,2004
10313,0.3516483516483517,0.2539660831509847,1,0.09153740220150919,2004-10-22,Shipped,4,10,2004,5,54,86,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Small,2004
10325,0.3516483516483517,1.0,3,0.6148219168614488,2004-11-05,Shipped,4,11,2004,5,54,86,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,1,Bergulfsen,Jonas,Large,2004
10335,0.3736263736263737,0.46115973741794314,3,0.1427775249307571,2004-11-19,Shipped,4,11,2004,5,54,86,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2004
10349,0.29670329670329676,0.2687363238512035,1,0.07744912566807372,2004-12-01,Shipped,4,12,2004,5,54,86,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2004
10359,0.3296703296703297,1.0,3,0.43207797851135277,2004-12-15,Shipped,4,12,2004,5,54,86,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,1,Henriot,Paul,Medium,2004
10371,0.15384615384615385,0.5414387308533917,2,0.062296195702123504,2005-01-23,Shipped,1,1,2005,5,54,86,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2005
